S2_Temp,S2_Light,S2_Sound,S5_CO2_Slope,S7_PIR,Room_Occupancy_Count
27.06,16,0.06,1.630769231,0,0
27.06,16,0.07,1.25,0,0
27.06,15,0.06,0.803846154,0,0
27.06,15,0.05,0.342307692,0,0
27.06,16,0.06,-0.084615385,0,0
27.06,16,0.06,-0.473076923,0,0
27.06,16,0.06,-0.819230769,0,0
27.06,15,0.06,-1.023076923,0,0
27.06,15,0.08,-1.223076923,0,0
27,15,0.06,-1.415384615,0,0
27,15,0.05,-1.55,0,0
27,15,0.06,-1.623076923,0,0
26.94,14,0.06,-1.584615385,0,0
27,14,0.06,-1.484615385,0,0
27,14,0.06,-1.323076923,0,0
27,14,0.07,-1.146153846,0,0
27,14,0.05,-0.903846154,0,0
27,14,0.12,-0.688461538,0,0
27,14,0.06,-0.407692308,0,0
27,14,0.09,-0.115384615,0,0
27,14,0.13,0.088461538,0,0
26.94,14,0.07,0.246153846,0,0
27,14,0.06,0.311538462,0,0
27,14,0.08,0.338461538,0,0
26.94,14,0.05,0.326923077,0,0
27,14,0.06,0.276923077,0,0
27,14,0.07,0.142307692,0,0
27,14,0.07,-0.030769231,0,0
26.94,14,0.09,-0.242307692,0,0
26.94,14,0.05,-0.488461538,0,0
26.94,14,0.06,-0.765384615,0,0
26.94,15,0.07,-1.023076923,0,0
27,15,0.06,-1.211538462,0,0
26.94,15,0.06,-1.473076923,0,0
26.94,15,0.18,-1.757692308,0,0
26.94,15,0.06,-2.061538462,0,0
26.94,15,0.07,-2.380769231,0,0
27,15,0.07,-2.615384615,0,0
26.94,14,0.07,-2.761538462,0,0
26.94,15,0.07,-2.911538462,0,0
26.94,15,0.07,-3.107692308,0,0
27,15,0.06,-3.296153846,0,0
27,15,0.07,-3.569230769,0,0
27,15,0.08,-3.726923077,0,0
26.94,15,0.09,-3.857692308,0,0
26.94,15,0.12,-3.957692308,0,0
26.94,15,0.06,-3.976923077,0,0
26.94,14,0.06,-4.015384615,0,0
26.94,15,0.08,-4.076923077,0,0
26.94,15,0.12,-4.065384615,0,0
26.94,14,0.09,-4.076923077,0,0
26.94,14,0.38,-4.065384615,0,0
26.94,14,0.06,-3.984615385,0,0
26.94,14,0.46,-3.930769231,1,0
26.88,14,0.32,-3.811538462,0,0
26.94,14,0.1,-3.634615385,0,0
26.94,13,0.18,-3.45,0,0
26.94,13,0.12,-3.207692308,0,0
26.94,14,0.08,-2.911538462,0,0
26.94,13,0.12,-2.615384615,0,0
26.94,13,0.09,-2.276923077,0,0
26.94,12,0.07,-1.903846154,0,0
26.94,13,0.13,-1.5,0,0
26.94,13,0.15,-1.065384615,0,0
26.94,13,0.17,-0.696153846,0,0
26.94,13,0.27,-0.396153846,0,0
26.94,13,0.08,-0.123076923,0,0
26.94,14,0.11,0.069230769,0,0
26.88,14,0.54,0.223076923,0,0
26.94,14,0.08,0.334615385,0,0
26.88,13,0.21,0.353846154,0,0
26.88,13,0.07,0.423076923,0,0
26.94,13,0.06,0.492307692,0,0
26.94,13,0.18,0.465384615,0,0
26.88,13,0.08,0.438461538,0,0
26.94,13,0.08,0.315384615,0,0
26.88,12,0.06,0.146153846,0,0
26.88,12,0.06,-0.019230769,0,0
26.88,12,0.06,-0.184615385,0,0
26.88,12,0.11,-0.35,0,0
26.88,12,0.06,-0.507692308,0,0
26.88,12,0.06,-0.75,0,0
26.88,12,0.36,-0.980769231,0,0
26.88,12,0.06,-1.15,0,0
26.88,12,0.06,-1.303846154,0,0
26.88,12,0.06,-1.392307692,0,0
26.88,11,0.07,-1.411538462,0,0
26.88,12,0.06,-1.453846154,0,0
26.88,12,0.06,-1.469230769,0,0
26.88,12,0.07,-1.507692308,0,0
26.81,12,0.06,-1.569230769,0,0
26.81,12,0.06,-1.603846154,0,0
26.88,12,0.06,-1.611538462,0,0
26.88,12,0.06,-1.638461538,0,0
26.88,12,0.07,-1.680769231,0,0
26.88,12,0.07,-1.830769231,0,0
26.88,11,0.06,-1.892307692,0,0
26.81,11,0.06,-1.911538462,0,0
26.81,11,0.07,-1.938461538,0,0
26.88,11,0.08,-1.880769231,0,0
26.81,11,0.06,-1.838461538,0,0
26.81,11,0.13,-1.861538462,0,0
26.81,11,0.06,-1.992307692,0,0
26.81,11,0.06,-2.030769231,0,0
26.81,11,0.07,-2.073076923,0,0
26.81,11,0.06,-2.123076923,0,0
26.81,11,0.06,-2.230769231,0,0
26.81,11,0.06,-2.253846154,0,0
26.81,11,0.06,-2.288461538,0,0
26.81,11,0.06,-2.238461538,0,0
26.81,11,0.06,-2.246153846,0,0
26.81,11,0.06,-2.211538462,0,0
26.81,11,0.06,-2.184615385,0,0
26.81,11,0.06,-2.119230769,0,0
26.88,10,0.06,-2.015384615,0,0
26.81,11,0.06,-1.923076923,0,0
26.81,10,0.05,-1.796153846,0,0
26.81,10,0.06,-1.634615385,0,0
26.81,10,0.06,-1.488461538,0,0
26.81,10,0.06,-1.407692308,0,0
26.81,10,0.05,-1.442307692,0,0
26.81,10,0.05,-1.403846154,0,0
26.81,10,0.06,-1.342307692,0,0
26.81,10,0.06,-1.257692308,0,0
26.81,10,0.06,-1.146153846,0,0
26.81,10,0.06,-1.05,0,0
26.81,10,0.07,-0.969230769,0,0
26.81,10,0.06,-1.007692308,0,0
26.81,10,0.07,-1.026923077,0,0
26.81,10,0.05,-1.119230769,0,0
26.81,10,0.07,-1.184615385,0,0
26.81,10,0.05,-1.273076923,0,0
26.81,9,0.06,-1.288461538,0,0
26.81,9,0.06,-1.373076923,0,0
26.81,23,0.16,-1.380769231,1,0
26.81,24,0.11,-1.411538462,0,1
26.81,24,0.1,-1.469230769,0,1
26.81,25,0.13,-1.55,0,1
26.81,25,0.17,-1.696153846,0,1
26.75,25,0.14,-1.807692308,0,1
26.81,25,0.15,-1.884615385,0,1
26.81,26,0.12,-1.926923077,0,1
26.75,25,0.14,-1.888461538,0,1
26.81,25,0.13,-1.865384615,0,1
26.81,26,0.1,-1.857692308,0,1
26.81,26,0.08,-1.823076923,0,1
26.81,25,0.09,-1.761538462,0,1
26.81,26,0.08,-1.623076923,0,1
26.81,26,0.06,-1.503846154,0,1
26.81,25,0.11,-1.357692308,0,1
26.81,25,0.07,-1.284615385,0,1
26.81,26,0.06,-1.188461538,0,1
26.81,26,0.08,-1.115384615,0,1
26.81,26,0.06,-1.061538462,0,1
26.81,26,0.07,-1.030769231,0,1
26.81,26,0.07,-0.980769231,0,1
26.81,26,0.07,-0.957692308,0,1
26.81,26,0.07,-0.865384615,0,1
26.81,26,0.13,-0.711538462,0,1
26.81,26,0.08,-0.55,0,1
26.81,26,0.1,-0.376923077,0,1
26.81,26,0.08,-0.238461538,0,1
26.81,26,0.13,-0.138461538,0,1
26.75,26,0.11,-0.130769231,0,1
26.81,26,0.5,-0.076923077,0,1
26.81,25,0.07,-0.026923077,0,1
26.81,25,0.06,0.019230769,0,1
26.81,25,0.07,0.111538462,0,1
26.81,25,0.06,0.153846154,0,1
26.81,25,0.1,0.238461538,0,1
26.81,25,0.06,0.365384615,0,1
26.81,25,0.19,0.484615385,0,1
26.75,25,0.06,0.596153846,0,1
26.81,25,0.06,0.653846154,0,1
26.81,25,0.07,0.753846154,0,1
26.81,25,0.06,0.846153846,0,1
26.81,25,0.08,0.926923077,0,1
26.81,25,0.06,0.946153846,0,1
26.81,25,0.06,0.9,0,1
26.81,24,0.06,0.884615385,0,1
26.81,24,0.07,0.9,0,1
26.81,24,0.23,0.846153846,0,1
26.81,24,0.12,0.773076923,0,1
26.81,24,0.14,0.876923077,0,1
26.81,24,0.14,1.011538462,0,1
26.81,24,0.16,1.123076923,0,1
26.81,24,0.14,1.207692308,0,1
26.75,24,0.13,1.265384615,0,1
26.81,24,0.18,1.296153846,0,1
26.81,24,0.18,1.35,0,1
26.81,24,0.06,1.380769231,0,1
26.81,24,0.14,1.388461538,0,1
26.81,24,0.06,1.419230769,0,1
26.81,24,0.17,1.376923077,0,1
26.81,24,0.1,1.407692308,0,1
26.81,24,0.07,1.415384615,0,1
26.81,24,0.07,1.496153846,0,1
26.81,24,0.05,1.55,0,1
26.81,24,0.06,1.526923077,0,1
26.81,24,0.36,1.523076923,0,1
26.75,24,0.17,1.584615385,1,1
26.75,24,0.06,1.615384615,1,1
26.81,24,0.16,1.615384615,1,1
26.81,24,0.09,1.630769231,0,1
26.75,23,0.15,1.565384615,0,1
26.75,23,0.06,1.519230769,0,1
26.81,23,0.22,1.492307692,0,1
26.81,23,0.13,1.384615385,0,1
26.75,23,0.14,1.342307692,0,1
26.81,23,0.07,1.323076923,0,1
26.81,23,0.06,1.284615385,0,1
26.75,23,0.06,1.276923077,0,1
26.81,23,0.12,1.25,0,1
26.81,23,0.07,1.203846154,0,1
26.81,23,0.06,1.184615385,0,1
26.81,22,0.07,1.096153846,0,1
26.81,22,0.07,0.988461538,0,1
26.81,22,0.05,0.911538462,0,1
26.81,22,0.06,0.769230769,0,1
26.81,22,0.06,0.75,0,1
26.81,22,0.12,0.707692308,0,1
26.75,22,0.05,0.738461538,0,1
26.75,22,0.18,0.796153846,0,1
26.75,22,0.14,0.784615385,0,1
26.75,22,0.12,0.8,0,1
26.81,22,0.19,0.846153846,0,1
26.81,22,0.07,0.876923077,0,1
26.81,22,0.06,0.938461538,0,1
26.81,22,0.06,1.123076923,0,1
26.81,22,0.37,1.188461538,0,1
26.81,22,0.07,1.230769231,0,1
26.81,22,0.11,1.3,0,1
26.81,22,0.15,1.396153846,0,1
26.81,21,0.06,1.515384615,0,1
26.81,21,0.06,1.607692308,0,1
26.81,21,0.06,1.623076923,0,1
26.81,21,0.06,1.611538462,0,1
26.81,21,0.06,1.623076923,0,1
26.81,21,0.08,1.7,0,1
26.81,21,0.08,1.746153846,0,1
26.81,21,0.06,1.761538462,0,1
26.81,21,0.1,1.696153846,0,1
26.81,21,0.11,1.6,0,1
26.81,21,0.06,1.426923077,0,1
26.81,21,0.06,1.419230769,0,1
26.75,21,0.06,1.430769231,0,1
26.81,21,0.07,1.415384615,0,1
26.81,21,0.06,1.376923077,0,1
26.81,21,0.07,1.361538462,0,1
26.81,21,0.07,1.273076923,0,1
26.81,21,0.11,1.253846154,0,1
26.81,21,0.2,1.203846154,0,1
26.81,21,0.17,1.173076923,0,1
26.81,21,0.09,1.215384615,0,1
26.81,20,0.05,1.142307692,0,1
26.81,20,0.09,1.05,0,1
26.81,20,0.07,0.938461538,0,1
26.75,20,0.06,0.95,0,1
26.81,20,0.15,0.988461538,1,1
26.81,20,0.11,1.007692308,0,1
26.81,20,0.06,1.053846154,0,1
26.75,20,0.07,0.980769231,0,1
26.81,20,0.07,0.842307692,0,1
26.81,20,0.12,0.838461538,0,1
26.81,20,0.05,0.776923077,0,1
26.81,20,0.06,0.753846154,0,1
26.81,20,0.23,0.719230769,0,1
26.81,20,0.2,0.669230769,0,1
26.81,20,0.09,0.6,0,1
26.81,20,0.05,0.561538462,0,1
26.81,20,0.05,0.561538462,0,1
26.81,20,0.12,0.503846154,0,1
26.81,20,0.12,0.434615385,1,1
26.38,25,0.56,0.588461538,1,2
26.25,25,0.28,0.669230769,1,2
26.19,24,0.11,0.869230769,0,2
26.13,24,0.17,1.092307692,0,2
26.06,24,0.14,1.288461538,0,2
26,24,0.41,1.457692308,1,2
25.94,24,0.3,1.503846154,1,2
25.94,24,0.42,1.569230769,1,2
25.94,24,0.05,1.603846154,0,2
25.88,24,0.06,1.8,0,2
25.88,24,0.23,1.919230769,1,2
25.88,24,0.73,2.011538462,0,2
25.88,24,0.78,2.126923077,0,2
25.88,24,0.61,2.123076923,0,2
25.88,24,0.28,1.996153846,0,2
25.88,24,0.52,1.934615385,0,2
25.81,24,0.54,1.842307692,1,2
25.88,24,0.44,1.765384615,0,2
25.88,24,0.5,1.703846154,1,2
25.81,24,0.42,1.703846154,0,2
25.81,24,0.17,1.715384615,0,2
25.81,24,0.08,1.688461538,0,2
25.81,24,0.33,1.619230769,1,2
25.88,24,0.21,1.461538462,1,2
25.81,24,0.14,1.311538462,1,2
25.81,24,0.39,1.319230769,1,2
25.81,24,0.2,1.3,0,2
25.81,24,0.5,1.35,0,2
25.81,24,0.21,1.423076923,0,2
25.81,24,0.18,1.473076923,0,2
25.81,24,0.57,1.5,1,2
25.81,24,0.22,1.5,0,2
25.81,24,0.57,1.565384615,0,2
25.81,24,0.6,1.6,0,2
25.81,24,0.86,1.75,1,2
25.81,24,0.05,1.869230769,1,2
25.81,24,0.13,2,0,2
25.81,24,0.06,2.092307692,1,2
25.88,24,0.1,2.142307692,0,2
25.81,24,0.09,2.146153846,0,2
25.81,24,0.49,2.2,0,2
25.81,24,0.55,2.253846154,1,2
25.88,24,0.37,2.261538462,1,2
25.81,24,0.11,2.319230769,0,2
25.81,24,0.12,2.426923077,0,2
25.81,24,0.6,2.538461538,1,2
25.81,24,0.4,2.7,1,2
25.81,23,0.43,2.815384615,1,2
25.88,23,0.74,2.880769231,1,2
25.81,23,0.48,2.942307692,1,2
25.81,23,0.66,3.046153846,0,2
25.81,23,0.44,3.138461538,0,2
25.88,23,0.63,3.219230769,0,2
25.88,23,0.09,3.288461538,0,2
25.81,23,0.41,3.25,0,2
25.81,23,0.51,3.2,0,2
25.81,23,0.34,3.046153846,0,2
25.81,23,0.52,2.938461538,0,2
25.81,23,0.62,2.826923077,0,2
25.88,23,0.41,2.757692308,1,2
25.81,23,0.23,2.730769231,1,2
25.88,23,0.19,2.7,1,2
25.81,23,0.29,2.619230769,0,2
25.81,23,0.08,2.584615385,0,2
25.81,23,0.41,2.5,0,2
25.88,23,0.7,2.507692308,0,2
25.81,23,0.31,2.511538462,0,2
25.81,23,0.25,2.415384615,0,2
25.88,23,0.42,2.411538462,1,2
25.81,23,0.74,2.403846154,1,2
25.88,23,0.13,2.392307692,1,2
25.81,23,0.07,2.380769231,0,2
25.81,23,0.39,2.415384615,0,2
25.88,23,0.64,2.446153846,0,2
25.81,23,0.1,2.473076923,0,2
25.81,23,0.07,2.5,1,2
25.81,22,0.26,2.580769231,1,2
25.88,23,0.3,2.665384615,0,2
25.81,23,0.51,2.753846154,0,2
25.81,22,0.31,2.75,0,2
25.88,22,0.41,2.75,1,2
25.81,22,0.51,2.653846154,0,2
25.88,22,0.57,2.507692308,1,2
25.88,22,0.75,2.411538462,1,2
25.88,22,0.15,2.319230769,0,2
25.88,22,0.44,2.234615385,1,2
25.88,22,0.34,2.111538462,0,2
25.88,22,0.67,1.857692308,1,2
25.88,22,0.54,1.623076923,1,2
25.88,22,0.42,1.315384615,1,2
25.81,22,0.34,1.084615385,0,2
25.88,22,0.31,0.838461538,0,2
25.88,22,0.39,0.484615385,0,2
25.88,22,0.35,0.126923077,0,2
25.88,22,0.17,-0.226923077,0,2
25.81,22,0.59,-0.526923077,0,2
25.81,22,0.54,-0.730769231,0,2
25.88,22,0.25,-0.838461538,0,2
25.81,22,0.2,-0.896153846,0,2
25.88,22,0.1,-0.811538462,0,2
25.88,22,0.21,-0.780769231,0,2
25.88,22,0.61,-0.661538462,0,2
25.81,22,0.39,-0.5,0,2
25.81,22,0.49,-0.296153846,0,2
25.81,22,0.24,-0.007692308,0,2
25.88,207,2.3,0.357692308,1,3
26,227,0.46,0.75,1,3
26,239,0.65,1.073076923,1,3
26,241,0.31,1.423076923,1,3
26,242,0.24,1.8,1,3
26,243,3.03,2.2,1,3
26,243,0.21,2.573076923,1,3
26,242,0.25,2.819230769,0,3
26,241,0.22,3.076923077,0,3
26,241,0.21,3.246153846,0,3
26,240,0.26,3.373076923,0,3
26,239,0.83,3.503846154,1,3
26,239,0.72,3.488461538,1,3
26,239,0.47,3.369230769,0,3
26,237,0.36,3.096153846,1,3
26,236,0.72,2.861538462,1,3
26,236,0.44,2.669230769,1,3
26.06,236,0.21,2.473076923,1,3
26.06,237,0.75,2.226923077,0,3
26.06,237,0.14,2.034615385,1,3
26.06,237,0.07,1.85,0,3
26.06,237,0.11,1.673076923,0,3
26.06,237,0.19,1.503846154,0,3
26.06,237,0.14,1.342307692,1,3
26.06,236,0.21,1.242307692,0,3
26.13,236,0.28,1.211538462,0,3
26.13,236,0.26,1.203846154,0,3
26.13,237,0.1,1.169230769,0,3
26.13,236,0.13,1.153846154,1,3
26.13,235,0.37,1.203846154,0,3
26.13,236,0.23,1.273076923,0,3
26.13,236,0.17,1.361538462,1,3
26.13,236,0.26,1.373076923,1,3
26.13,236,0.42,1.407692308,1,3
26.13,236,0.5,1.419230769,1,3
26.13,236,0.15,1.453846154,1,3
26.13,236,0.11,1.511538462,1,3
26.13,236,0.19,1.592307692,1,3
26.13,235,0.3,1.692307692,1,3
26.13,235,0.28,1.757692308,0,3
26.13,235,0.26,1.834615385,0,3
26.19,234,0.34,1.876923077,1,3
26.13,234,0.44,2.026923077,1,3
26.19,234,0.42,1.996153846,1,3
26.19,234,0.53,1.930769231,1,3
26.19,235,0.4,1.973076923,1,3
26.13,234,0.38,2.023076923,1,3
26.19,235,0.53,2.080769231,1,3
26.19,235,0.56,2.1,1,3
26.19,235,0.27,2.126923077,1,3
26.19,235,0.5,2.157692308,1,3
26.19,236,0.46,2.330769231,1,3
26.13,235,0.32,2.496153846,1,3
26.19,236,2.34,2.746153846,1,3
26.19,236,0.37,2.984615385,0,3
26.19,235,0.54,3.211538462,0,3
26.19,235,0.26,3.473076923,0,3
26.19,235,0.28,3.623076923,0,3
26.19,236,0.37,3.753846154,0,3
26.19,235,0.21,3.769230769,1,3
26.19,235,0.5,3.815384615,0,3
26.19,234,0.33,3.796153846,0,3
26.19,234,0.3,3.853846154,1,3
26.19,235,0.46,3.984615385,0,3
26.19,235,0.18,4.046153846,0,3
26.19,234,0.34,4.088461538,0,3
26.19,235,0.17,4.061538462,1,3
26.25,234,0.15,4.065384615,0,3
26.25,234,0.21,3.953846154,0,3
26.25,234,0.18,3.815384615,1,3
26.19,234,0.23,3.7,1,3
26.25,234,0.21,3.565384615,0,3
26.25,234,0.18,3.411538462,0,3
26.25,234,2.09,3.234615385,0,3
26.25,234,0.54,3.126923077,1,3
26.25,234,0.11,2.992307692,0,3
26.25,234,0.23,2.980769231,0,3
26.25,234,0.22,2.907692308,0,3
26.25,234,0.3,2.876923077,1,3
26.25,234,0.32,2.796153846,0,3
26.19,234,0.05,2.669230769,0,3
26.25,234,0.05,2.642307692,0,3
26.31,234,0.18,2.569230769,0,3
26.25,234,0.45,2.546153846,0,3
26.25,234,0.08,2.426923077,0,3
26.25,234,0.23,2.307692308,1,3
26.25,234,0.31,2.142307692,0,3
26.25,234,0.3,2.076923077,1,3
26.25,234,0.13,2.115384615,1,3
26.31,234,0.47,2.065384615,1,3
26.25,234,0.61,2.069230769,1,3
26.25,234,0.9,2.076923077,1,3
26.31,234,0.79,1.992307692,0,3
26.31,234,0.75,1.915384615,1,3
26.31,234,0.69,1.942307692,0,3
26.31,234,0.57,2.019230769,0,3
26.31,234,0.36,2,0,3
26.31,234,0.47,2.030769231,1,3
26.31,234,0.42,2.019230769,1,3
26.31,234,0.21,2.115384615,0,3
26.25,235,0.13,2.176923077,0,3
26.31,235,0.1,2.3,0,3
26.31,234,0.23,2.384615385,0,3
26.31,235,0.14,2.426923077,0,3
26.31,235,0.18,2.426923077,0,3
26.31,234,0.09,2.380769231,0,3
26.31,235,0.08,2.430769231,1,3
26.31,234,0.22,2.434615385,0,3
26.31,235,0.2,2.442307692,1,3
26.31,234,0.1,2.407692308,1,3
26.31,236,0.1,2.376923077,0,3
26.31,236,0.15,2.253846154,0,3
26.31,235,0.2,2.138461538,0,3
26.31,236,0.25,2.034615385,0,3
26.31,236,0.34,1.942307692,1,3
26.31,235,0.33,1.953846154,1,3
26.38,235,0.31,2.019230769,1,3
26.38,236,0.29,2.038461538,0,3
26.38,235,0.25,1.961538462,0,3
26.38,235,0.37,1.938461538,1,3
26.38,234,0.27,2.023076923,1,3
26.38,234,0.14,2.069230769,0,3
26.38,234,0.18,2.076923077,0,3
26.38,234,0.3,2.092307692,0,3
26.38,235,0.08,2.111538462,0,3
26.38,236,0.07,2.088461538,0,3
26.38,236,0.55,2.073076923,0,3
26.31,236,0.33,2.115384615,1,3
26.38,235,0.21,2.119230769,1,3
26.38,235,3.44,2.084615385,1,3
26.44,19,0.85,2.107692308,1,2
26.44,19,0.51,2.142307692,1,2
26.44,19,0.82,2.142307692,1,2
26.44,19,0.16,2.107692308,0,2
26.38,19,0.05,2.084615385,0,2
26.38,19,1.03,2.119230769,1,2
26.38,19,0.07,2.065384615,1,2
26.38,19,0.08,1.923076923,0,2
26.38,19,0.08,1.696153846,0,2
26.38,19,0.16,1.576923077,0,2
26.38,19,0.37,1.426923077,0,2
26.38,19,0.55,1.303846154,0,2
26.31,19,0.43,1.073076923,0,2
26.38,19,0.22,0.788461538,1,2
26.38,19,0.06,0.542307692,1,2
26.31,19,0.07,0.334615385,0,2
26.38,19,0.8,0.169230769,0,2
26.31,19,1.41,-0.096153846,1,2
26.31,19,1.88,-0.265384615,1,2
26.38,19,0.5,-0.476923077,1,2
26.31,18,0.17,-0.680769231,1,2
26.31,19,0.63,-0.876923077,0,2
26.31,18,0.14,-1.015384615,0,2
26.31,18,0.16,-1.142307692,1,2
26.31,18,0.18,-1.303846154,0,2
26.31,19,0.05,-1.4,0,2
26.31,18,0.07,-1.430769231,0,2
26.31,18,0.07,-1.446153846,0,2
26.31,19,0.28,-1.446153846,0,2
26.31,19,0.17,-1.334615385,0,2
26.25,18,0.11,-1.111538462,1,2
26.31,19,0.06,-0.873076923,0,2
26.25,18,0.06,-0.669230769,0,2
26.25,18,0.05,-0.503846154,0,2
26.25,19,0.33,-0.184615385,0,2
26.25,19,0.06,0.046153846,1,2
26.25,19,0.19,0.280769231,1,2
26.25,19,0.05,0.369230769,0,2
26.25,19,0.58,0.403846154,0,2
26.25,19,0.21,0.438461538,0,2
26.25,19,0.1,0.476923077,0,2
26.25,19,0.24,0.473076923,0,2
26.25,19,0.18,0.426923077,0,2
26.25,19,0.13,0.338461538,0,2
26.25,19,0.09,0.253846154,0,2
26.25,19,0.06,0.169230769,0,2
26.25,19,0.1,0.084615385,0,2
26.25,19,0.06,0.046153846,0,2
26.25,19,0.06,0.003846154,0,2
26.25,19,0.07,-0.092307692,0,2
26.25,19,0.05,-0.242307692,0,2
26.25,19,0.06,-0.346153846,0,2
26.25,19,0.05,-0.403846154,0,2
26.25,19,0.2,-0.465384615,0,2
26.25,19,0.05,-0.480769231,0,2
26.19,19,0.05,-0.446153846,0,2
26.19,19,0.06,-0.453846154,0,2
26.25,19,0.06,-0.361538462,0,2
26.25,19,0.54,-0.315384615,0,2
26.25,19,0.06,-0.261538462,0,2
26.19,19,0.1,-0.196153846,0,2
26.19,19,0.12,-0.165384615,0,2
26.19,19,0.11,-0.073076923,1,2
26.19,19,0.06,-0.065384615,0,2
26.19,19,0.13,-0.142307692,0,2
26.19,19,0.14,-0.207692308,0,2
26.19,19,0.04,-0.311538462,0,2
26.19,19,0.05,-0.453846154,0,2
26.19,19,0.06,-0.680769231,0,2
26.19,19,0.05,-0.846153846,0,2
26.19,19,0.06,-0.95,0,2
26.19,19,0.06,-1.042307692,0,2
26.19,19,0.05,-1.073076923,0,2
26.19,19,0.09,-1.042307692,0,2
26.19,19,0.54,-1,1,2
26.19,19,0.27,-0.95,0,2
26.19,19,0.17,-0.896153846,0,2
26.19,19,0.43,-0.742307692,0,2
26.13,19,0.68,-0.676923077,0,2
26.19,19,0.18,-0.6,0,2
26.19,19,0.42,-0.603846154,0,2
26.19,19,0.24,-0.546153846,0,2
26.19,19,0.87,-0.473076923,1,2
26.19,19,0.15,-0.426923077,1,2
26.19,19,0.34,-0.411538462,1,2
26.13,19,0.75,-0.426923077,1,2
26.19,19,0.05,-0.473076923,0,2
26.19,19,0.28,-0.453846154,0,2
26.13,19,0.28,-0.511538462,0,2
26.13,19,0.05,-0.6,0,2
26.13,19,0.09,-0.626923077,1,2
26.19,19,0.07,-0.596153846,0,2
26.19,19,0.19,-0.561538462,0,2
26.19,19,0.19,-0.530769231,0,2
26.13,19,0.1,-0.553846154,0,2
26.13,19,0.08,-0.530769231,0,2
26.13,19,0.16,-0.553846154,0,2
26.13,19,0.07,-0.526923077,1,2
26.13,19,0.13,-0.45,1,2
26.13,19,0.06,-0.415384615,0,2
26.13,19,0.1,-0.323076923,0,2
26.13,19,0.07,-0.219230769,0,2
26.13,19,0.09,-0.007692308,0,2
26.13,19,0.08,0.115384615,0,2
26.13,19,0.08,0.334615385,0,2
26.13,19,0.07,0.403846154,0,2
26.13,19,0.59,0.565384615,0,2
26.13,19,0.59,0.626923077,0,2
26.13,19,0.17,0.680769231,0,2
26.13,19,0.18,0.726923077,0,2
26.13,19,0.18,0.715384615,0,2
26.13,19,0.16,0.646153846,0,2
26.13,19,0.05,0.569230769,0,2
26.13,19,0.96,0.480769231,0,2
26.13,19,0.14,0.423076923,0,2
26.13,19,0.14,0.35,0,2
26.13,19,0.49,0.269230769,0,2
26.13,19,0.15,0.280769231,0,2
26.13,19,0.15,0.338461538,0,2
26.13,19,0.47,0.346153846,0,2
26.13,19,0.05,0.35,0,2
26.13,19,0.05,0.3,0,2
26.13,19,0.05,0.2,0,2
26.13,19,0.82,0.103846154,0,2
26.13,19,0.82,-0.130769231,0,2
26.13,19,0.53,-0.357692308,1,2
26.13,19,0.53,-0.576923077,1,2
26.13,19,1.13,-0.738461538,1,2
26.13,19,0.52,-0.934615385,1,2
26.13,19,0.52,-1.015384615,0,2
26.13,19,0.45,-1.169230769,1,2
26.13,19,0.29,-1.3,1,2
26.13,19,0.29,-1.223076923,1,2
26.19,19,0.26,-1.092307692,1,2
26.19,19,0.26,-0.957692308,1,2
26.19,18,0.68,-0.865384615,1,2
26.19,21,0.24,-0.769230769,1,2
26.19,21,0.24,-0.626923077,1,0
26.13,0,3.4,-0.392307692,1,0
26.13,0,0.05,-0.065384615,0,0
26.13,0,0.05,0.161538462,0,0
26.13,0,0.05,0.334615385,0,0
26.06,0,0.05,0.503846154,0,0
26.06,0,0.05,0.673076923,0,0
26.06,0,0.05,0.842307692,0,0
26.06,0,0.05,0.965384615,0,0
26.06,0,0.05,1,0,0
26,0,0.05,0.946153846,0,0
26,0,0.05,0.896153846,0,0
26,0,0.05,0.703846154,0,0
26,0,0.05,0.557692308,0,0
26,0,0.05,0.453846154,0,0
26,0,0.05,0.342307692,0,0
26,0,0.05,0.126923077,0,0
26,0,0.05,-0.188461538,0,0
26,0,0.05,-0.507692308,0,0
26,0,0.05,-0.880769231,0,0
26,0,0.05,-1.103846154,0,0
26,0,0.05,-1.307692308,0,0
26,0,0.05,-1.488461538,0,0
25.94,0,0.05,-1.742307692,0,0
25.94,0,0.05,-1.923076923,0,0
25.94,0,0.05,-2.073076923,0,0
25.94,0,0.05,-2.184615385,0,0
25.94,0,0.05,-2.157692308,0,0
25.94,0,0.05,-2.230769231,0,0
25.94,0,0.05,-2.257692308,0,0
25.94,0,0.05,-2.242307692,0,0
25.94,0,0.05,-2.188461538,0,0
25.94,0,0.05,-2.142307692,0,0
25.94,0,0.04,-2.103846154,0,0
25.94,0,0.04,-2.126923077,0,0
25.94,0,0.05,-2.165384615,0,0
25.94,0,0.05,-2.261538462,0,0
25.94,0,0.05,-2.365384615,0,0
25.94,0,0.05,-2.426923077,0,0
25.94,0,0.05,-2.392307692,0,0
25.88,0,0.05,-2.4,0,0
25.88,0,0.05,-2.446153846,0,0
25.88,0,0.04,-2.534615385,0,0
25.88,0,0.05,-2.569230769,0,0
25.94,0,0.05,-2.596153846,0,0
25.88,0,0.06,-2.619230769,0,0
25.88,0,0.05,-2.688461538,0,0
25.94,0,0.04,-2.753846154,0,0
25.88,0,0.04,-2.861538462,0,0
25.88,0,0.06,-2.915384615,0,0
