S1_Temp,S2_Temp,S3_Temp,S4_Temp,S2_Light,Class
25.94,25.81,25.56,26.06,0,0
25.94,25.81,25.56,26.06,0,0
25.94,25.81,25.56,26.06,0,0
25.94,25.81,25.56,26.13,0,0
25.94,25.81,25.63,26.06,0,0
25.94,25.81,25.56,26.06,0,0
25.94,25.81,25.56,26.06,0,0
25.94,25.81,25.56,26.06,0,0
25.94,25.81,25.56,26.06,0,0
25.94,25.81,25.56,26,0,0
25.88,25.81,25.5,26.06,0,0
25.94,25.81,25.56,26.06,0,0
25.94,25.81,25.56,26.06,0,0
25.88,25.81,25.56,26.06,0,0
25.88,25.81,25.56,26.06,0,0
25.88,25.81,25.5,26.06,0,0
25.88,25.81,25.5,26.06,0,0
25.88,25.81,25.5,26.06,0,0
25.88,25.81,25.5,26,0,0
25.88,25.81,25.5,26,0,0
25.81,25.75,25.5,26.06,0,0
25.81,25.81,25.5,26.06,0,0
25.88,25.81,25.5,26.06,0,0
25.88,25.81,25.56,26.13,0,0
25.88,25.81,25.5,26.06,0,0
25.88,25.81,25.5,26.06,0,0
25.88,25.75,25.5,26.06,0,0
25.88,25.81,25.5,26.13,0,0
25.88,25.81,25.5,26.06,0,0
25.88,25.75,25.5,26.06,0,0
25.88,25.81,25.5,26,0,0
25.88,25.81,25.5,26,0,0
25.88,25.75,25.44,26,0,0
25.88,25.81,25.5,26,0,0
25.88,25.81,25.5,26,0,0
25.88,25.81,25.5,26,0,0
25.88,25.75,25.5,26.06,0,0
25.81,25.81,25.5,26,0,0
25.88,25.75,25.5,26.06,0,0
25.88,25.75,25.44,26,0,0
25.81,25.75,25.5,26.06,0,0
25.81,25.75,25.5,26.06,0,0
25.88,25.75,25.5,26.06,0,0
25.88,25.75,25.5,26,0,0
25.88,25.81,25.5,26.06,0,0
25.88,25.81,25.5,26.06,0,0
25.88,25.75,25.44,26.06,0,0
25.88,25.75,25.5,26.06,0,0
25.88,25.75,25.44,26.06,0,0
25.81,25.75,25.5,26,0,0
25.88,25.75,25.44,26.06,0,0
25.88,25.75,25.44,26.06,0,0
25.88,25.75,25.44,26.06,0,0
25.88,25.75,25.44,26.13,0,0
25.88,25.75,25.44,26.06,0,0
25.81,25.75,25.44,26.13,0,0
25.81,25.75,25.44,26.06,0,0
25.81,25.75,25.44,26.06,0,0
25.81,25.75,25.44,26.06,0,0
25.81,25.75,25.44,26.06,0,0
25.81,25.75,25.44,26.06,0,0
25.81,25.75,25.44,26.06,0,0
25.81,25.75,25.44,26.06,0,0
25.81,25.75,25.38,26.13,0,0
25.81,25.75,25.44,26.06,0,0
25.81,25.75,25.44,26.06,0,0
25.81,25.75,25.38,26.06,0,0
25.75,25.75,25.38,26,0,0
25.81,25.69,25.44,26,0,0
25.75,25.75,25.38,26,0,0
25.81,25.75,25.38,26.06,0,0
25.75,25.75,25.38,26,0,0
25.75,25.75,25.44,26.06,0,0
25.75,25.75,25.38,26,0,0
25.75,25.75,25.38,26,0,0
25.81,25.69,25.38,26.06,0,0
25.81,25.75,25.38,26.06,0,0
25.81,25.75,25.38,26,0,0
25.81,25.69,25.44,26,0,0
25.81,25.75,25.38,26,0,0
25.81,25.75,25.38,26.06,0,0
25.81,25.75,25.38,26,0,0
25.75,25.75,25.38,26.06,0,0
25.81,25.75,25.38,26.06,0,0
25.75,25.75,25.38,26,0,0
25.75,25.75,25.38,26.06,0,0
25.81,25.69,25.38,26.06,0,0
25.81,25.69,25.38,26,0,0
25.81,25.69,25.38,26,0,0
25.75,25.69,25.38,26,0,0
25.75,25.69,25.38,25.94,0,0
25.75,25.69,25.38,25.94,0,0
25.75,25.69,25.38,25.94,0,0
25.75,25.69,25.38,25.94,0,0
25.75,25.69,25.31,25.94,0,0
25.75,25.69,25.31,25.94,0,0
25.75,25.69,25.31,25.94,0,0
25.75,25.69,25.31,25.94,0,0
25.75,25.69,25.31,26,0,0
25.75,25.75,25.31,25.94,0,0
25.69,25.69,25.31,25.94,0,0
25.69,25.69,25.31,25.94,0,0
25.69,25.69,25.31,25.94,0,0
25.69,25.69,25.31,25.88,0,0
25.69,25.69,25.31,25.94,0,0
25.69,25.69,25.31,25.88,0,0
25.69,25.69,25.31,25.88,0,0
25.69,25.69,25.31,25.81,0,0
25.69,25.69,25.31,25.81,0,0
25.69,25.69,25.31,25.88,0,0
25.69,25.69,25.31,25.94,0,0
25.69,25.63,25.31,25.88,0,0
25.69,25.69,25.31,25.88,0,0
25.69,25.69,25.31,25.88,0,0
25.69,25.69,25.31,25.88,0,0
25.69,25.69,25.31,25.88,0,0
25.69,25.69,25.31,25.88,0,0
25.69,25.69,25.25,25.88,0,0
25.69,25.69,25.31,25.88,0,0
25.69,25.69,25.31,25.88,0,0
25.69,25.69,25.31,25.81,0,0
25.75,25.69,25.31,25.88,0,0
25.69,25.63,25.31,25.88,0,0
25.69,25.69,25.31,25.88,0,0
25.69,25.63,25.31,25.81,0,0
25.69,25.63,25.31,25.81,0,0
25.69,25.63,25.31,25.88,0,0
25.69,25.63,25.31,25.81,0,0
25.69,25.63,25.31,25.75,0,0
25.69,25.63,25.25,25.88,0,0
25.69,25.63,25.25,25.81,0,0
25.69,25.63,25.25,25.88,0,0
25.69,25.63,25.31,25.81,0,0
25.63,25.63,25.31,25.81,0,0
25.69,25.63,25.31,25.81,0,0
25.69,25.63,25.25,25.81,0,0
25.69,25.63,25.25,25.81,0,0
25.69,25.63,25.25,25.75,0,0
25.69,25.63,25.25,25.75,0,0
25.69,25.63,25.25,25.81,0,0
25.69,25.63,25.25,25.75,0,0
25.69,25.63,25.25,25.81,0,0
25.69,25.63,25.31,25.81,0,0
25.69,25.63,25.25,25.81,0,0
25.69,25.63,25.31,25.81,0,0
25.69,25.63,25.25,25.81,0,0
25.69,25.63,25.31,25.81,0,0
25.69,25.63,25.25,25.88,0,0
25.69,25.63,25.25,25.81,0,0
25.69,25.63,25.25,25.81,0,0
25.69,25.63,25.25,25.81,0,0
25.69,25.63,25.25,25.88,0,0
25.63,25.63,25.25,25.88,0,0
25.69,25.63,25.25,25.75,0,0
25.63,25.63,25.25,25.88,0,0
25.63,25.63,25.25,25.81,0,0
25.63,25.63,25.25,25.81,0,0
25.63,25.63,25.25,25.81,0,0
25.63,25.63,25.25,25.81,0,0
25.63,25.63,25.25,25.88,0,0
25.63,25.63,25.25,25.75,0,0
25.63,25.63,25.19,25.88,0,0
25.63,25.63,25.19,25.81,0,0
25.63,25.63,25.19,25.81,0,0
25.63,25.63,25.25,25.75,0,0
25.63,25.63,25.25,25.81,0,0
25.63,25.63,25.25,25.81,0,0
25.63,25.63,25.25,25.75,0,0
25.63,25.63,25.25,25.75,0,0
25.63,25.63,25.19,25.75,0,0
25.63,25.63,25.19,25.75,0,0
25.63,25.63,25.25,25.75,0,0
25.63,25.63,25.19,25.75,0,0
25.63,25.63,25.19,25.75,0,0
25.63,25.63,25.19,25.75,0,0
25.63,25.63,25.25,25.75,0,0
25.63,25.63,25.19,25.75,0,0
25.63,25.63,25.19,25.75,0,0
25.63,25.63,25.25,25.81,0,0
25.63,25.63,25.19,25.81,0,0
25.63,25.63,25.19,25.75,0,0
25.63,25.56,25.19,25.75,0,0
25.63,25.63,25.25,25.75,0,0
25.63,25.63,25.19,25.75,0,0
25.63,25.63,25.19,25.81,0,0
25.56,25.63,25.19,25.75,0,0
25.63,25.63,25.19,25.75,0,0
25.56,25.56,25.19,25.81,0,0
25.63,25.63,25.19,25.75,0,0
25.63,25.63,25.19,25.75,0,0
25.63,25.63,25.19,25.81,0,0
25.63,25.63,25.19,25.81,0,0
25.56,25.56,25.19,25.81,0,0
25.63,25.63,25.19,25.81,0,0
25.63,25.56,25.19,25.81,0,0
25.63,25.63,25.19,25.81,0,0
25.56,25.56,25.19,25.75,0,0
25.63,25.56,25.19,25.81,0,0
25.63,25.56,25.19,25.75,0,0
25.63,25.56,25.19,25.81,0,0
25.56,25.56,25.19,25.75,0,0
25.56,25.56,25.19,25.75,0,0
25.56,25.56,25.13,25.75,0,0
25.56,25.56,25.13,25.75,0,0
25.56,25.56,25.19,25.75,0,0
25.56,25.56,25.19,25.81,0,0
25.63,25.56,25.19,25.75,0,0
25.63,25.56,25.19,25.81,0,0
25.56,25.56,25.19,25.69,0,0
25.56,25.56,25.19,25.69,0,0
25.56,25.56,25.19,25.69,0,0
25.56,25.56,25.13,25.75,0,0
25.56,25.56,25.13,25.63,0,0
25.56,25.56,25.13,25.69,0,0
25.56,25.56,25.19,25.75,0,0
25.56,25.56,25.19,25.69,0,0
25.56,25.56,25.19,25.69,0,0
25.56,25.56,25.19,25.63,0,0
25.56,25.56,25.13,25.63,0,0
25.56,25.56,25.13,25.69,0,0
25.56,25.56,25.13,25.69,0,0
25.56,25.56,25.13,25.69,0,0
25.56,25.56,25.13,25.69,0,0
25.56,25.56,25.13,25.63,0,0
25.5,25.56,25.13,25.69,0,0
25.5,25.56,25.13,25.63,0,0
25.5,25.56,25.13,25.63,0,0
25.56,25.56,25.13,25.69,0,0
25.56,25.56,25.13,25.69,0,0
25.56,25.56,25.13,25.75,0,0
25.56,25.56,25.13,25.69,0,0
25.56,25.56,25.13,25.69,0,0
25.56,25.56,25.13,25.69,0,0
25.5,25.56,25.13,25.69,0,0
25.56,25.56,25.13,25.75,0,0
25.5,25.56,25.13,25.69,0,0
25.5,25.5,25.13,25.69,0,0
25.5,25.56,25.13,25.63,0,0
25.5,25.56,25.13,25.63,0,0
25.5,25.56,25.13,25.69,0,0
25.5,25.56,25.13,25.69,0,0
25.56,25.56,25.13,25.88,0,0
25.5,25.56,25.13,25.75,0,0
25.5,25.5,25.13,25.75,0,0
25.5,25.56,25.13,25.75,0,0
25.5,25.5,25.13,25.69,0,0
25.56,25.56,25.13,25.69,0,0
25.5,25.56,25.13,25.69,0,0
25.5,25.5,25.13,25.63,0,0
25.5,25.5,25.13,25.63,0,0
25.5,25.5,25.13,25.63,0,0
25.56,25.5,25.13,25.63,0,0
25.56,25.5,25.06,25.63,0,0
25.5,25.5,25.06,25.63,0,0
25.5,25.5,25.13,25.63,0,0
25.5,25.5,25.13,25.63,0,0
25.5,25.5,25.13,25.75,0,0
25.5,25.5,25.06,25.69,0,0
25.56,25.5,25.13,25.81,0,0
25.56,25.56,25.06,25.69,0,0
25.5,25.56,25.13,25.69,0,0
25.5,25.5,25.13,25.69,0,0
25.56,25.56,25.06,25.69,0,0
25.5,25.56,25.06,25.63,0,0
25.5,25.5,25.06,25.69,0,0
25.5,25.5,25.13,25.69,0,0
25.56,25.5,25.06,25.69,0,0
25.56,25.56,25.06,25.63,0,0
25.5,25.5,25.06,25.69,0,0
25.56,25.5,25.06,25.69,0,0
25.56,25.56,25.06,25.63,0,0
25.56,25.5,25.13,25.63,0,0
25.56,25.5,25.13,25.63,0,0
25.56,25.5,25.06,25.63,0,0
25.5,25.5,25.06,25.56,0,0
25.5,25.5,25.06,25.56,0,0
25.5,25.5,25.06,25.56,0,0
25.5,25.5,25.06,25.63,0,0
25.5,25.5,25.06,25.63,0,0
25.5,25.5,25.06,25.63,0,0
25.5,25.5,25.06,25.63,0,0
25.5,25.5,25.06,25.63,0,0
25.5,25.5,25.06,25.63,0,0
25.5,25.5,25.06,25.63,0,0
25.5,25.5,25.06,25.69,0,0
25.5,25.5,25.06,25.63,0,0
25.5,25.5,25.06,25.69,0,0
25.5,25.5,25.13,25.63,0,0
25.5,25.5,25.06,25.69,0,0
25.5,25.5,25.06,25.63,0,0
25.5,25.56,25.06,25.63,0,0
25.5,25.5,25.06,25.63,0,0
25.5,25.5,25.06,25.63,0,0
25.5,25.5,25.06,25.63,0,0
25.5,25.5,25.06,25.63,0,0
25.5,25.5,25.06,25.69,0,0
25.5,25.5,25.06,25.69,0,0
25.5,25.5,25.06,25.69,0,0
25.5,25.5,25.06,25.63,0,0
25.5,25.5,25.06,25.63,0,0
25.44,25.5,25.06,25.63,0,0
25.44,25.5,25.06,25.63,0,0
25.44,25.5,25.06,25.63,0,0
25.44,25.44,25,25.56,0,0
25.5,25.5,25,25.56,0,0
25.5,25.5,25.06,25.56,0,0
25.44,25.5,25,25.63,0,0
25.44,25.5,25.06,25.63,0,0
25.44,25.5,25.06,25.63,0,0
25.44,25.5,25.06,25.56,0,0
25.5,25.5,25,25.63,0,0
25.44,25.5,25.06,25.56,0,0
25.5,25.44,25.06,25.63,0,0
25.44,25.44,25.06,25.56,0,0
25.44,25.44,25.06,25.56,0,0
25.44,25.5,25.06,25.63,0,0
25.44,25.5,25.06,25.56,0,0
25.5,25.5,25.06,25.56,0,0
25.5,25.5,25,25.63,0,0
25.5,25.5,25,25.63,0,0
25.5,25.5,25,25.63,0,0
25.5,25.5,25.06,25.56,0,0
25.5,25.5,25.06,25.56,0,0
25.5,25.5,25,25.56,0,0
25.44,25.44,25.06,25.56,0,0
25.44,25.5,25,25.56,0,0
25.5,25.5,25,25.5,0,0
25.5,25.44,25.06,25.5,0,0
25.5,25.44,25,25.56,0,0
25.44,25.44,25,25.56,0,0
25.44,25.44,25,25.56,0,0
25.44,25.44,25,25.56,0,0
25.44,25.44,25.06,25.56,0,0
25.44,25.44,25,25.5,0,0
25.44,25.44,25.06,25.44,0,0
25.44,25.44,25.06,25.5,0,0
25.44,25.44,25,25.63,0,0
25.44,25.44,25.06,25.56,0,0
25.44,25.44,25,25.56,0,0
25.44,25.44,25.06,25.56,0,0
25.44,25.44,25,25.56,0,0
25.44,25.44,25,25.56,0,0
25.44,25.44,25,25.56,0,0
25.38,25.44,25,25.56,0,0
25.44,25.44,25,25.56,0,0
25.44,25.44,25,25.56,0,0
25.44,25.44,25,25.56,0,0
25.44,25.44,25,25.56,0,0
25.44,25.44,25,25.5,0,0
25.44,25.44,25,25.56,0,0
25.44,25.44,25,25.56,0,0
25.44,25.44,25,25.63,0,0
25.38,25.44,25,25.56,0,0
25.44,25.44,25,25.63,0,0
25.44,25.44,25,25.63,0,0
25.44,25.44,25,25.69,0,0
25.44,25.44,25,25.63,0,0
25.44,25.44,25,25.56,0,0
25.44,25.44,25,25.63,0,0
25.44,25.44,25,25.56,0,0
25.44,25.44,25,25.56,0,0
25.44,25.44,25,25.56,0,0
25.44,25.44,25,25.56,0,0
25.44,25.44,25,25.63,0,0
25.44,25.44,25,25.56,0,0
25.44,25.44,25,25.5,0,0
25.44,25.44,25,25.5,0,0
25.44,25.44,25,25.56,0,0
25.44,25.44,25,25.5,0,0
25.44,25.44,25,25.5,0,0
25.44,25.44,24.94,25.56,0,0
25.44,25.44,25,25.56,0,0
25.44,25.44,25,25.56,0,0
25.44,25.44,24.94,25.56,0,0
25.44,25.44,24.94,25.56,0,0
25.44,25.44,24.94,25.5,0,0
25.44,25.44,24.94,25.56,0,0
25.44,25.44,24.94,25.5,0,0
25.44,25.44,24.94,25.56,0,0
25.38,25.44,25,25.56,0,0
25.44,25.44,25,25.56,0,0
25.44,25.44,25,25.56,0,0
25.44,25.44,25,25.5,0,0
25.44,25.44,24.94,25.5,0,0
25.44,25.44,25,25.5,0,0
25.44,25.44,24.94,25.56,0,0
25.44,25.44,25,25.56,0,0
25.44,25.44,24.94,25.56,0,0
25.44,25.44,25,25.56,0,0
25.44,25.44,24.94,25.56,0,0
25.44,25.44,24.94,25.56,0,0
25.44,25.44,24.94,25.5,0,0
25.38,25.44,24.94,25.56,0,0
25.38,25.44,24.94,25.5,0,0
25.44,25.44,24.94,25.56,0,0
25.38,25.44,24.94,25.56,0,0
25.38,25.44,24.94,25.69,0,0
25.44,25.44,24.94,25.63,0,0
25.38,25.38,25,25.63,0,0
25.44,25.44,24.94,25.56,0,0
25.44,25.44,24.94,25.63,0,0
25.44,25.44,24.94,25.56,0,0
25.44,25.44,24.94,25.63,0,0
25.44,25.44,25,25.56,0,0
25.44,25.44,25,25.63,0,0
25.44,25.44,25,25.56,0,0
25.44,25.44,25,25.56,0,0
25.44,25.44,24.94,25.56,0,0
25.44,25.44,24.94,25.5,0,0
25.44,25.44,24.94,25.56,0,0
25.44,25.44,24.94,25.56,0,0
25.44,25.44,24.94,25.56,0,0
25.44,25.44,24.94,25.63,0,0
25.44,25.44,24.94,25.63,0,0
25.44,25.44,24.94,25.63,0,0
25.44,25.44,24.94,25.63,0,0
25.44,25.44,24.94,25.75,0,0
25.44,25.44,25,25.69,0,0
25.44,25.44,25,25.63,0,0
25.44,25.44,24.94,25.63,0,0
25.44,25.44,24.94,25.63,0,0
25.44,25.44,24.94,25.63,0,0
25.44,25.44,24.94,25.63,0,0
25.44,25.44,24.94,25.69,0,0
25.44,25.44,25,25.69,0,0
25.44,25.44,24.94,25.69,0,0
25.44,25.44,25,25.63,0,0
25.44,25.44,24.94,25.69,0,0
25.44,25.44,24.94,25.69,0,0
25.44,25.38,25,25.69,0,0
25.44,25.44,25,25.69,0,0
25.44,25.44,25,25.69,0,0
25.44,25.44,25,25.69,0,0
25.44,25.44,25,25.69,0,0
25.44,25.44,25,25.69,0,0
25.44,25.44,25,25.69,0,0
25.44,25.44,24.94,25.69,0,0
25.44,25.44,24.94,25.69,0,0
25.44,25.44,25,25.69,0,0
25.44,25.44,24.94,25.69,0,0
25.44,25.44,24.94,25.69,0,0
25.44,25.44,24.94,25.69,0,0
25.44,25.44,24.94,25.75,0,0
25.44,25.44,24.94,25.75,0,0
25.44,25.44,25,25.69,0,0
25.44,25.44,24.94,25.69,0,0
25.44,25.44,24.94,25.69,0,0
25.44,25.44,24.94,25.69,0,0
25.38,25.44,24.94,25.75,0,0
25.44,25.44,24.94,25.75,0,0
25.44,25.44,24.94,25.69,0,0
25.44,25.44,24.94,25.69,0,0
25.44,25.44,24.94,25.69,0,0
25.44,25.44,25,25.69,0,0
25.38,25.44,24.94,25.63,0,0
25.44,25.44,24.94,25.69,0,0
25.44,25.44,25,25.69,0,0
25.44,25.44,24.94,25.63,0,0
25.44,25.38,24.94,25.63,0,0
25.44,25.44,24.94,25.63,0,0
25.44,25.44,24.94,25.69,0,0
25.44,25.44,24.94,25.69,0,0
25.44,25.38,24.94,25.69,0,0
25.44,25.44,24.94,25.69,0,0
25.44,25.44,24.94,25.69,0,0
25.38,25.44,24.94,25.69,0,0
25.38,25.44,24.94,25.69,0,0
25.44,25.44,24.94,25.69,0,0
25.44,25.44,24.94,25.69,0,0
25.44,25.44,24.94,25.69,0,0
25.44,25.44,24.94,25.75,0,0
25.44,25.44,24.94,25.75,0,0
25.44,25.44,24.94,25.81,0,0
25.44,25.44,24.94,25.75,0,0
25.44,25.44,24.94,25.69,0,0
25.38,25.44,24.94,25.69,0,0
25.44,25.44,24.94,25.69,0,0
25.38,25.44,24.94,25.75,0,0
25.44,25.44,24.94,25.69,0,0
25.44,25.44,24.94,25.69,0,0
25.38,25.44,24.94,25.75,0,0
25.44,25.38,24.94,25.75,0,0
25.44,25.44,24.94,25.75,0,0
25.44,25.38,24.94,25.75,0,0
25.44,25.44,24.94,25.69,0,0
25.44,25.38,25,25.75,0,0
25.44,25.44,24.94,25.75,0,0
25.44,25.44,24.94,25.75,0,0
25.44,25.44,24.94,25.75,0,0
25.44,25.38,24.94,25.75,0,0
25.44,25.44,24.94,25.69,0,0
25.44,25.38,24.94,25.69,0,0
25.44,25.44,24.94,25.75,0,0
25.44,25.44,24.94,25.75,0,0
25.44,25.44,24.94,25.75,0,0
25.44,25.44,24.94,25.69,0,0
25.44,25.44,24.94,25.75,0,0
25.44,25.44,24.94,25.75,0,0
25.44,25.38,24.94,25.75,0,0
25.44,25.44,24.94,25.81,0,0
25.44,25.44,24.94,25.75,0,0
25.44,25.44,24.94,25.75,0,0
25.44,25.38,24.94,25.69,0,0
25.44,25.38,24.94,25.69,0,0
25.44,25.44,24.94,25.75,0,0
25.44,25.44,24.94,25.69,0,0
25.44,25.44,24.94,25.69,0,0
25.44,25.44,24.94,25.75,0,0
25.44,25.44,24.94,25.69,0,0
25.38,25.44,24.94,25.69,0,0
25.44,25.44,24.94,25.69,0,0
25.38,25.38,24.94,25.75,0,0
25.38,25.44,24.94,25.69,0,0
25.38,25.44,24.94,25.69,0,0
25.38,25.38,24.94,25.75,0,0
25.38,25.44,24.94,25.69,0,0
25.38,25.38,24.94,25.69,0,0
25.38,25.44,24.94,25.69,0,0
25.38,25.38,24.94,25.69,0,0
25.38,25.44,24.94,25.69,0,0
25.38,25.38,24.94,25.69,0,0
25.38,25.44,24.94,25.69,0,0
25.38,25.44,24.94,25.75,0,0
25.38,25.38,24.88,25.69,0,0
25.38,25.44,24.94,25.75,0,0
25.44,25.44,24.94,25.75,0,0
25.44,25.44,24.88,25.69,0,0
25.44,25.44,24.94,25.69,0,0
25.38,25.44,24.88,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.44,24.88,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.94,25.69,0,0
25.38,25.44,24.94,25.75,0,0
25.44,25.44,24.88,25.75,0,0
25.38,25.44,24.88,25.75,0,0
25.38,25.44,24.94,25.75,0,0
25.38,25.38,24.94,25.69,0,0
25.38,25.44,24.88,25.69,0,0
25.38,25.44,24.94,25.69,0,0
25.38,25.44,24.94,25.69,0,0
25.38,25.44,24.94,25.69,0,0
25.38,25.38,24.88,25.69,0,0
25.38,25.38,24.94,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.44,24.94,25.69,0,0
25.38,25.38,24.94,25.69,0,0
25.38,25.38,24.94,25.69,0,0
25.38,25.44,24.94,25.69,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.44,24.88,25.69,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.44,24.88,25.75,0,0
25.38,25.44,24.88,25.69,0,0
25.38,25.44,24.88,25.75,0,0
25.38,25.38,24.94,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.69,0,0
25.38,25.44,24.88,25.75,0,0
25.38,25.38,24.94,25.75,0,0
25.38,25.38,24.94,25.75,0,0
25.38,25.38,24.94,25.75,0,0
25.44,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.44,24.94,25.75,0,0
25.38,25.44,24.94,25.75,0,0
25.38,25.44,24.94,25.75,0,0
25.38,25.44,24.88,25.69,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.44,24.88,25.81,0,0
25.38,25.44,24.88,25.75,0,0
25.38,25.38,24.94,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.31,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.44,24.88,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.44,24.94,25.75,0,0
25.38,25.44,24.94,25.75,0,0
25.38,25.44,24.88,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.69,0,0
25.38,25.38,24.88,25.69,0,0
25.38,25.38,24.88,25.69,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.69,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.81,0,0
25.38,25.38,24.94,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.81,0,0
25.38,25.38,24.88,25.81,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.69,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.69,0,0
25.38,25.38,24.88,25.69,0,0
25.38,25.38,24.88,25.69,0,0
25.38,25.38,24.88,25.69,0,0
25.38,25.38,24.88,25.69,0,0
25.38,25.38,24.88,25.69,0,0
25.38,25.38,24.88,25.69,0,0
25.38,25.38,24.88,25.69,0,0
25.38,25.38,24.88,25.69,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.31,25.38,24.88,25.75,0,0
25.38,25.38,24.81,25.69,0,0
25.38,25.38,24.88,25.69,0,0
25.38,25.38,24.88,25.69,0,0
25.38,25.38,24.88,25.69,0,0
25.38,25.38,24.81,25.69,0,0
25.38,25.38,24.81,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.81,25.75,0,0
25.38,25.38,24.88,25.81,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.81,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.81,25.75,0,0
25.38,25.38,24.81,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.31,25.38,24.81,25.69,0,0
25.31,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.81,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.81,25.69,0,0
25.31,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.31,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.31,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.69,0,0
25.38,25.38,24.81,25.69,0,0
25.38,25.38,24.81,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.81,25.75,0,0
25.38,25.38,24.81,25.75,0,0
25.31,25.38,24.81,25.75,0,0
25.31,25.38,24.88,25.69,0,0
25.31,25.38,24.81,25.75,0,0
25.38,25.38,24.88,25.75,0,0
25.38,25.38,24.88,25.69,0,0
25.31,25.38,24.81,25.75,0,0
25.31,25.38,24.81,25.69,0,0
25.38,25.38,24.88,25.69,0,0
25.38,25.38,24.81,25.69,0,0
25.38,25.38,24.81,25.69,0,0
25.38,25.31,24.81,25.69,0,0
25.38,25.38,24.81,25.69,0,0
25.31,25.38,24.88,25.69,0,0
25.31,25.38,24.81,25.63,0,0
25.31,25.38,24.88,25.69,0,0
25.31,25.31,24.81,25.69,0,0
25.31,25.31,24.81,25.75,0,0
25.38,25.38,24.81,25.69,0,0
25.38,25.31,24.81,25.69,0,0
25.31,25.31,24.81,25.75,0,0
25.31,25.31,24.81,25.75,0,0
25.31,25.31,24.81,25.69,0,0
25.31,25.38,24.81,25.69,0,0
25.31,25.38,24.81,25.69,0,0
25.31,25.38,24.81,25.69,0,0
25.31,25.38,24.81,25.69,0,0
25.31,25.31,24.81,25.69,0,0
25.31,25.31,24.81,25.69,0,0
25.31,25.38,24.81,25.69,0,0
25.31,25.38,24.81,25.69,0,0
25.31,25.38,24.81,25.69,0,0
25.31,25.38,24.81,25.69,0,0
25.31,25.38,24.81,25.69,0,0
